0.000000000000000000e+00,2.011601635707188862e+00,3.941143612221947201e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.823497534245172691e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.294257604679161844e+00,1.043263433463555989e+00,8.021813046139588677e-01,5.798328498978480017e-01
0.000000000000000000e+00,2.011601635707188862e+00,4.470550963117433163e+00,0.000000000000000000e+00,5.548989828506583066e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.833531606628812538e+00,1.304079291829445042e+00,1.470665725125591239e+00,1.159665699795696003e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.588205378291623671e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,9.706932035093712718e-01,9.128555042806114628e-01,8.021813046139588677e-01,8.697492748467720025e-01
2.012005409877228423e+00,0.000000000000000000e+00,4.411727924129045242e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.581870405718975414e+00,1.434487221012389346e+00,1.470665725125591239e+00,1.014707487321234058e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.764666158059369216e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.390781408643451567e+00,2.086526866927111978e+00,2.005453261534897003e+00,1.884456762168005950e+00
2.012005409877228423e+00,0.000000000000000000e+00,1.588222052686456331e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.821547739918820241e+00,1.304079291829445042e+00,1.738059493330244010e+00,1.014707487321234058e+00
2.012005409877228423e+00,0.000000000000000000e+00,4.470550963117433163e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.024620603704336386e+00,3.912237875488334682e-01,9.358781887162852531e-01,4.348746374233860013e-01
2.012005409877228423e+00,0.000000000000000000e+00,2.235275481558716582e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,5.991933354996118941e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.058789690198722155e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.948031210658090817e+00,1.564895150195333873e+00,1.738059493330244010e+00,1.594540337219082060e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.588205378291623671e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.211023407993568224e+00,1.825711008561222926e+00,1.470665725125591239e+00,1.739498549693544005e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.235267144361300140e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.000652870284352014e+00,1.695303079378278399e+00,1.470665725125591239e+00,1.014707487321234058e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.117612729187109188e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.846168343623156627e+00,2.868974442024778693e+00,2.272847029739549995e+00,2.464289612065853952e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.588197041094207229e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.821547739918820241e+00,1.956118937744167452e+00,1.871756377432570506e+00,1.304623912270157948e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.294081846152271176e+00,0.000000000000000000e+00,5.548989828506583066e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.882119943753133295e+00,2.738566512841834388e+00,2.807634566148855981e+00,2.754206037014778286e+00
2.012005409877228423e+00,0.000000000000000000e+00,3.176444105372912663e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.995966677498059783e-01,3.912237875488334682e-01,1.336968841023264687e-01,1.449582124744620004e-01
2.012005409877228423e+00,0.000000000000000000e+00,2.882328910430976610e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.217015341348564095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.012005409877228423e+00,0.000000000000000000e+00,2.764682832454202099e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,7.669674694395032244e-01,6.520396459147225210e-01,8.021813046139588677e-01,4.348746374233860013e-01
2.012005409877228423e+00,0.000000000000000000e+00,2.352921559535491092e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,7.669674694395032244e-01,3.912237875488334682e-01,6.684844205116323712e-01,2.899164249489240008e-01
0.000000000000000000e+00,2.011601635707188862e+00,2.882328910430976610e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.276934674898525302e-01,2.608158583658889973e-01,5.347875364093058748e-01,1.449582124744620004e-01
0.000000000000000000e+00,2.011601635707188862e+00,3.882320573233560168e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.581870405718975414e+00,1.434487221012389346e+00,1.470665725125591239e+00,1.304623912270157948e+00
0.000000000000000000e+00,2.011601635707188862e+00,2.999974988407751120e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.917418673598758172e+00,1.825711008561222926e+00,1.871756377432570506e+00,1.014707487321234058e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.352904885140658209e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.258958874833536967e+00,2.086526866927111978e+00,2.272847029739549995e+00,1.884456762168005950e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.117621066384525630e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.420088205134080184e+00,1.304079291829445042e+00,9.358781887162852531e-01,1.014707487321234058e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.588205378291623671e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.565200346222690886e+00,3.390606158756556798e+00,3.075028334353508974e+00,3.044122461963702175e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.176435768175496221e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.523256812737717958e+00,3.260198229573612494e+00,3.476118986660488019e+00,2.754206037014778286e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.588205378291623671e+00,0.000000000000000000e+00,5.548989828506583066e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.773612273078851276e+00,1.434487221012389346e+00,1.738059493330244010e+00,1.449582124744620115e+00
2.012005409877228423e+00,0.000000000000000000e+00,4.294081846152271176e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.630458742843296172e+00,2.347342725293001031e+00,2.673937682046529485e+00,2.174373187116930062e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.294081846152271176e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.240330204484196619e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.012005409877228423e+00,0.000000000000000000e+00,2.176452442570329104e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.516612009098370129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.176435768175496221e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.019934410918044154e+00,2.999382371207723441e+00,2.941331450251182478e+00,3.478997099387088010e+00
2.012005409877228423e+00,0.000000000000000000e+00,3.941143612221947201e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.791588073143839610e+00,1.695303079378278399e+00,1.203271956920938246e+00,1.449582124744620115e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.588197041094207229e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.569886539008983339e+00,7.824475750976669364e-01,1.871756377432570506e+00,1.159665699795696003e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.588197041094207229e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.253619811762892944e+00,2.999382371207723441e+00,3.342422102558161523e+00,2.899164249489240230e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.882320573233560168e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.815555806563824204e+00,1.564895150195333873e+00,1.470665725125591239e+00,1.884456762168005950e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.176435768175496221e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.858152210333148702e+00,2.216934796110056283e+00,2.139150145637223499e+00,2.029414974642468117e+00
0.000000000000000000e+00,2.011601635707188862e+00,2.882328910430976610e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,5.812175354346236222e-01,2.608158583658889973e-01,4.010906523069794338e-01,8.697492748467720025e-01
0.000000000000000000e+00,2.011601635707188862e+00,4.941135275024531204e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.749644539658866904e+00,1.564895150195333873e+00,2.272847029739549995e+00,2.174373187116930062e+00
2.012005409877228423e+00,0.000000000000000000e+00,3.588205378291623671e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.570539409293335353e+00,2.086526866927111978e+00,2.139150145637223499e+00,2.174373187116930062e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.411736261326461683e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.498636209033381572e+00,2.216934796110056283e+00,2.005453261534897003e+00,2.464289612065853952e+00
0.000000000000000000e+00,2.011601635707188862e+00,2.176452442570329104e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.367466545507819209e+00,2.999382371207723441e+00,2.941331450251182478e+00,2.754206037014778286e+00
2.012005409877228423e+00,0.000000000000000000e+00,3.117621066384525630e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.012005409877228423e+00,0.000000000000000000e+00,4.529374002105820196e+00,0.000000000000000000e+00,5.548989828506583066e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.750297409943218696e+00,2.608158583658890084e+00,1.871756377432570506e+00,2.029414974642468117e+00
0.000000000000000000e+00,2.011601635707188862e+00,3.882320573233560168e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.989321873858711509e+00,1.825711008561222926e+00,2.139150145637223499e+00,1.449582124744620115e+00
2.012005409877228423e+00,0.000000000000000000e+00,4.176435768175496221e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,2.564547475938339094e+00,1.173671362646500516e+00,1.738059493330244010e+00,1.304623912270157948e+00
2.012005409877228423e+00,0.000000000000000000e+00,3.941143612221947201e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.355482678797826690e+00,2.868974442024778693e+00,3.075028334353508974e+00,3.044122461963702175e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.823489197047756250e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.918724414167462200e+00,3.129790300390667745e+00,3.476118986660488019e+00,3.623955311861549955e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.294081846152271176e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.503975272104026040e+00,2.477750654475945336e+00,1.604362609227917735e+00,1.739498549693544005e+00
2.012005409877228423e+00,0.000000000000000000e+00,3.941143612221947201e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.762934146937563007e+00,3.521014087939501547e+00,3.075028334353508974e+00,3.334038886912626065e+00
2.012005409877228423e+00,0.000000000000000000e+00,4.176435768175496221e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.001958610853055820e+00,2.738566512841834388e+00,2.673937682046529485e+00,3.189080674438164120e+00
0.000000000000000000e+00,2.011601635707188862e+00,4.470550963117433163e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,3.726982546807586338e+00,3.521014087939501547e+00,3.075028334353508974e+00,3.334038886912626065e+00
2.012005409877228423e+00,0.000000000000000000e+00,2.352921559535491092e+00,4.139937003659186487e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250243035433074024e+00,1.198386670999223788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
